siteID,labno,starttime,endtime,amount,type
ME96,NS0157SW,9/9/1998 4:00:00 AM,9/10/1998 4:00:00 AM,0.05,r
ME96,NS0157SW,9/10/1998 4:00:00 AM,9/11/1998 4:00:00 AM,-7.00,r
ME96,NS0157SW,9/11/1998 4:00:00 AM,9/12/1998 4:00:00 AM,0.00, 
ME96,NS0157SW,9/12/1998 4:00:00 AM,9/13/1998 4:00:00 AM,0.03,r
ME96,NS0157SW,9/13/1998 4:00:00 AM,9/14/1998 4:00:00 AM,0.00, 
ME96,NS0157SW,9/14/1998 4:00:00 AM,9/15/1998 4:00:00 AM,0.00, 
ME96,NS0157SW,9/15/1998 4:00:00 AM,9/15/1998 1:58:00 PM,-7.00,r
ME96,NS0419SW,9/15/1998 2:00:00 PM,9/16/1998 4:00:00 AM,-7.00,r
ME96,NS0419SW,9/16/1998 4:00:00 AM,9/17/1998 4:00:00 AM,1.02,r
ME96,NS0419SW,9/17/1998 4:00:00 AM,9/18/1998 4:00:00 AM,0.00, 
ME96,NS0419SW,9/18/1998 4:00:00 AM,9/19/1998 4:00:00 AM,0.00, 
ME96,NS0419SW,9/19/1998 4:00:00 AM,9/20/1998 4:00:00 AM,0.00, 
ME96,NS0419SW,9/20/1998 4:00:00 AM,9/21/1998 4:00:00 AM,0.00, 
ME96,NS0419SW,9/21/1998 4:00:00 AM,9/22/1998 4:00:00 AM,0.00, 
ME96,NS0419SW,9/22/1998 4:00:00 AM,9/22/1998 1:45:00 PM,0.00, 
ME96,NS0638SW,9/22/1998 1:45:00 PM,9/23/1998 4:00:00 AM,0.66,r
ME96,NS0638SW,9/23/1998 4:00:00 AM,9/24/1998 4:00:00 AM,0.00, 
ME96,NS0638SW,9/24/1998 4:00:00 AM,9/25/1998 4:00:00 AM,0.00, 
ME96,NS0638SW,9/25/1998 4:00:00 AM,9/26/1998 4:00:00 AM,0.00, 
ME96,NS0638SW,9/26/1998 4:00:00 AM,9/27/1998 4:00:00 AM,0.00, 
ME96,NS0638SW,9/27/1998 4:00:00 AM,9/28/1998 4:00:00 AM,0.54,r
ME96,NS0638SW,9/28/1998 4:00:00 AM,9/29/1998 4:00:00 AM,0.00, 
ME96,NS0638SW,9/29/1998 4:00:00 AM,9/29/1998 1:20:00 PM,0.00, 
ME96,NS0782SW,9/29/1998 1:20:00 PM,9/30/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,9/30/1998 4:00:00 AM,10/1/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,10/1/1998 4:00:00 AM,10/2/1998 4:00:00 AM,-7.00,r
ME96,NS0782SW,10/2/1998 4:00:00 AM,10/3/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,10/3/1998 4:00:00 AM,10/4/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,10/4/1998 4:00:00 AM,10/5/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,10/5/1998 4:00:00 AM,10/6/1998 4:00:00 AM,0.00, 
ME96,NS0782SW,10/6/1998 4:00:00 AM,10/6/1998 1:45:00 PM,0.00, 
ME96,NS1050SW,10/6/1998 1:45:00 PM,10/7/1998 4:00:00 AM,0.00, 
ME96,NS1050SW,10/7/1998 4:00:00 AM,10/8/1998 4:00:00 AM,0.00, 
ME96,NS1050SW,10/8/1998 4:00:00 AM,10/9/1998 4:00:00 AM,0.40,r
ME96,NS1050SW,10/9/1998 4:00:00 AM,10/10/1998 4:00:00 AM,3.20,r
ME96,NS1050SW,10/10/1998 4:00:00 AM,10/11/1998 4:00:00 AM,-9.00,r
ME96,NS1050SW,10/11/1998 4:00:00 AM,10/12/1998 4:00:00 AM,-9.00, 
ME96,NS1050SW,10/12/1998 4:00:00 AM,10/13/1998 4:00:00 AM,-9.00, 
ME96,NS1050SW,10/13/1998 4:00:00 AM,10/13/1998 1:15:00 PM,-9.00, 
ME96,NS1237SW,10/13/1998 1:15:00 PM,10/14/1998 4:00:00 AM,0.00, 
ME96,NS1237SW,10/14/1998 4:00:00 AM,10/15/1998 4:00:00 AM,0.18,r
ME96,NS1237SW,10/15/1998 4:00:00 AM,10/16/1998 4:00:00 AM,0.80,r
ME96,NS1237SW,10/16/1998 4:00:00 AM,10/17/1998 4:00:00 AM,0.00, 
ME96,NS1237SW,10/17/1998 4:00:00 AM,10/18/1998 4:00:00 AM,0.00, 
ME96,NS1237SW,10/18/1998 4:00:00 AM,10/19/1998 4:00:00 AM,0.00, 
ME96,NS1237SW,10/19/1998 4:00:00 AM,10/20/1998 4:00:00 AM,0.00, 
ME96,NS1237SW,10/20/1998 4:00:00 AM,10/20/1998 1:40:00 PM,0.00, 
ME96,NS1402SW,10/20/1998 1:40:00 PM,10/21/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/21/1998 4:00:00 AM,10/22/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/22/1998 4:00:00 AM,10/23/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/23/1998 4:00:00 AM,10/24/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/24/1998 4:00:00 AM,10/25/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/25/1998 4:00:00 AM,10/26/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/26/1998 4:00:00 AM,10/27/1998 4:00:00 AM,0.00, 
ME96,NS1402SW,10/27/1998 4:00:00 AM,10/27/1998 1:55:00 PM,0.00, 
ME96,NS1584SW,10/27/1998 1:55:00 PM,10/28/1998 5:00:00 AM,0.00, 
ME96,NS1584SW,10/28/1998 5:00:00 AM,10/29/1998 5:00:00 AM,0.45,r
ME96,NS1584SW,10/29/1998 5:00:00 AM,10/30/1998 5:00:00 AM,0.00, 
ME96,NS1584SW,10/30/1998 5:00:00 AM,10/31/1998 5:00:00 AM,0.10,r
ME96,NS1584SW,10/31/1998 5:00:00 AM,11/1/1998 5:00:00 AM,0.00, 
ME96,NS1584SW,11/1/1998 5:00:00 AM,11/2/1998 5:00:00 AM,0.00, 
ME96,NS1584SW,11/2/1998 5:00:00 AM,11/3/1998 5:00:00 AM,0.00, 
ME96,NS1584SW,11/3/1998 5:00:00 AM,11/3/1998 2:10:00 PM,0.00, 
ME96,NS1752SW,11/3/1998 2:10:00 PM,11/4/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/4/1998 5:00:00 AM,11/5/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/5/1998 5:00:00 AM,11/6/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/6/1998 5:00:00 AM,11/7/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/7/1998 5:00:00 AM,11/8/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/8/1998 5:00:00 AM,11/9/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/9/1998 5:00:00 AM,11/10/1998 5:00:00 AM,0.00, 
ME96,NS1752SW,11/10/1998 5:00:00 AM,11/10/1998 4:05:00 PM,0.00, 
ME96,NS2067SW,11/10/1998 4:05:00 PM,11/11/1998 5:00:00 AM,0.00, 
ME96,NS2067SW,11/11/1998 5:00:00 AM,11/12/1998 5:00:00 AM,1.25,r
ME96,NS2067SW,11/12/1998 5:00:00 AM,11/13/1998 5:00:00 AM,0.00, 
ME96,NS2067SW,11/13/1998 5:00:00 AM,11/14/1998 5:00:00 AM,0.00, 
ME96,NS2067SW,11/14/1998 5:00:00 AM,11/15/1998 5:00:00 AM,0.10,r
ME96,NS2067SW,11/15/1998 5:00:00 AM,11/16/1998 5:00:00 AM,0.05,r
ME96,NS2067SW,11/16/1998 5:00:00 AM,11/17/1998 5:00:00 AM,0.00, 
ME96,NS2067SW,11/17/1998 5:00:00 AM,11/17/1998 2:30:00 PM,0.00, 
ME96,NS2245SW,11/17/1998 2:30:00 PM,11/18/1998 5:00:00 AM,0.00, 
ME96,NS2245SW,11/18/1998 5:00:00 AM,11/19/1998 5:00:00 AM,0.00, 
ME96,NS2245SW,11/19/1998 5:00:00 AM,11/20/1998 5:00:00 AM,0.25,r
ME96,NS2245SW,11/20/1998 5:00:00 AM,11/21/1998 5:00:00 AM,0.15,r
ME96,NS2245SW,11/21/1998 5:00:00 AM,11/22/1998 5:00:00 AM,0.05,r
ME96,NS2245SW,11/22/1998 5:00:00 AM,11/23/1998 5:00:00 AM,0.00, 
ME96,NS2245SW,11/23/1998 5:00:00 AM,11/24/1998 5:00:00 AM,0.00, 
ME96,NS2245SW,11/24/1998 5:00:00 AM,11/24/1998 2:25:00 PM,0.00, 
ME96,NS2398SW,11/24/1998 2:25:00 PM,11/25/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,11/25/1998 5:00:00 AM,11/26/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,11/26/1998 5:00:00 AM,11/27/1998 5:00:00 AM,1.10,r
ME96,NS2398SW,11/27/1998 5:00:00 AM,11/28/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,11/28/1998 5:00:00 AM,11/29/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,11/29/1998 5:00:00 AM,11/30/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,11/30/1998 5:00:00 AM,12/1/1998 5:00:00 AM,0.00, 
ME96,NS2398SW,12/1/1998 5:00:00 AM,12/1/1998 2:35:00 PM,0.00, 
ME96,NS2674SW,12/1/1998 2:35:00 PM,12/2/1998 5:00:00 AM,0.02, 
ME96,NS2674SW,12/2/1998 5:00:00 AM,12/3/1998 5:00:00 AM,0.00, 
ME96,NS2674SW,12/3/1998 5:00:00 AM,12/4/1998 5:00:00 AM,0.00, 
ME96,NS2674SW,12/4/1998 5:00:00 AM,12/5/1998 5:00:00 AM,0.00, 
ME96,NS2674SW,12/5/1998 5:00:00 AM,12/6/1998 5:00:00 AM,0.00, 
ME96,NS2674SW,12/6/1998 5:00:00 AM,12/7/1998 5:00:00 AM,0.02,r
ME96,NS2674SW,12/7/1998 5:00:00 AM,12/8/1998 5:00:00 AM,0.00, 
ME96,NS2674SW,12/8/1998 5:00:00 AM,12/8/1998 2:20:00 PM,0.00, 
ME96,NS2915SW,12/8/1998 2:20:00 PM,12/9/1998 5:00:00 AM,0.10,m
ME96,NS2915SW,12/9/1998 5:00:00 AM,12/10/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/10/1998 5:00:00 AM,12/11/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/11/1998 5:00:00 AM,12/12/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/12/1998 5:00:00 AM,12/13/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/13/1998 5:00:00 AM,12/14/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/14/1998 5:00:00 AM,12/15/1998 5:00:00 AM,0.00, 
ME96,NS2915SW,12/15/1998 5:00:00 AM,12/15/1998 2:14:00 PM,0.00, 
ME96,NS3137SW,12/15/1998 2:14:00 PM,12/16/1998 5:00:00 AM,0.00, 
ME96,NS3137SW,12/16/1998 5:00:00 AM,12/17/1998 5:00:00 AM,0.00, 
ME96,NS3137SW,12/17/1998 5:00:00 AM,12/18/1998 5:00:00 AM,0.33,u
ME96,NS3137SW,12/18/1998 5:00:00 AM,12/19/1998 5:00:00 AM,0.00, 
ME96,NS3137SW,12/19/1998 5:00:00 AM,12/20/1998 5:00:00 AM,0.20,s
ME96,NS3137SW,12/20/1998 5:00:00 AM,12/21/1998 5:00:00 AM,0.00, 
ME96,NS3137SW,12/21/1998 5:00:00 AM,12/22/1998 5:00:00 AM,0.15,r
ME96,NS3137SW,12/22/1998 5:00:00 AM,12/22/1998 1:55:00 PM,0.45,r
ME96,NS3253SW,12/22/1998 1:55:00 PM,12/23/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/23/1998 5:00:00 AM,12/24/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/24/1998 5:00:00 AM,12/25/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/25/1998 5:00:00 AM,12/26/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/26/1998 5:00:00 AM,12/27/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/27/1998 5:00:00 AM,12/28/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/28/1998 5:00:00 AM,12/29/1998 5:00:00 AM,0.00, 
ME96,NS3253SW,12/29/1998 5:00:00 AM,12/29/1998 2:25:00 PM,0.00, 
ME96,NS3618SW,12/29/1998 2:25:00 PM,12/30/1998 5:00:00 AM,-9.00,u
ME96,NS3618SW,12/30/1998 5:00:00 AM,12/31/1998 5:00:00 AM,-9.00,u
ME96,NS3618SW,12/31/1998 5:00:00 AM,1/1/1999 5:00:00 AM,-9.00,u
ME96,NS3618SW,1/1/1999 5:00:00 AM,1/2/1999 5:00:00 AM,-9.00,u
ME96,NS3618SW,1/2/1999 5:00:00 AM,1/3/1999 5:00:00 AM,-9.00,u
ME96,NS3618SW,1/3/1999 5:00:00 AM,1/4/1999 5:00:00 AM,-9.00,u
ME96,NS3618SW,1/4/1999 5:00:00 AM,1/5/1999 5:00:00 AM,-9.00,u
ME96,NS3618SW,1/5/1999 5:00:00 AM,1/5/1999 3:05:00 PM,0.00, 
ME96,NS3719SW,1/5/1999 3:05:00 PM,1/6/1999 5:00:00 AM,0.00, 
ME96,NS3719SW,1/6/1999 5:00:00 AM,1/7/1999 5:00:00 AM,0.00, 
ME96,NS3719SW,1/7/1999 5:00:00 AM,1/8/1999 5:00:00 AM,0.00, 
ME96,NS3719SW,1/8/1999 5:00:00 AM,1/9/1999 5:00:00 AM,0.32,m
ME96,NS3719SW,1/9/1999 5:00:00 AM,1/10/1999 5:00:00 AM,0.81,m
ME96,NS3719SW,1/10/1999 5:00:00 AM,1/11/1999 5:00:00 AM,0.00, 
ME96,NS3719SW,1/11/1999 5:00:00 AM,1/12/1999 5:00:00 AM,0.00, 
ME96,NS3719SW,1/12/1999 5:00:00 AM,1/12/1999 4:45:00 PM,0.20,m
ME96,NS3948SW,1/12/1999 4:45:00 PM,1/13/1999 5:00:00 AM,0.00, 
ME96,NS3948SW,1/13/1999 5:00:00 AM,1/14/1999 5:00:00 AM,0.22,m
ME96,NS3948SW,1/14/1999 5:00:00 AM,1/15/1999 5:00:00 AM,0.04,m
ME96,NS3948SW,1/15/1999 5:00:00 AM,1/16/1999 5:00:00 AM,1.98,m
ME96,NS3948SW,1/16/1999 5:00:00 AM,1/17/1999 5:00:00 AM,0.00, 
ME96,NS3948SW,1/17/1999 5:00:00 AM,1/18/1999 5:00:00 AM,0.00, 
ME96,NS3948SW,1/18/1999 5:00:00 AM,1/19/1999 5:00:00 AM,1.08,m
ME96,NS3948SW,1/19/1999 5:00:00 AM,1/19/1999 3:00:00 PM,0.00, 
ME96,NS4133SW,1/19/1999 3:00:00 PM,1/20/1999 5:00:00 AM,0.00, 
ME96,NS4133SW,1/20/1999 5:00:00 AM,1/21/1999 5:00:00 AM,0.00, 
ME96,NS4133SW,1/21/1999 5:00:00 AM,1/22/1999 5:00:00 AM,0.00, 
ME96,NS4133SW,1/22/1999 5:00:00 AM,1/23/1999 5:00:00 AM,-7.00, 
ME96,NS4133SW,1/23/1999 5:00:00 AM,1/24/1999 5:00:00 AM,0.04,u
ME96,NS4133SW,1/24/1999 5:00:00 AM,1/25/1999 5:00:00 AM,0.41,r
ME96,NS4133SW,1/25/1999 5:00:00 AM,1/26/1999 5:00:00 AM,0.00, 
ME96,NS4133SW,1/26/1999 5:00:00 AM,1/26/1999 2:15:00 PM,0.00, 
ME96,NS4360SW,1/26/1999 2:15:00 PM,1/27/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,1/27/1999 5:00:00 AM,1/28/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,1/28/1999 5:00:00 AM,1/29/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,1/29/1999 5:00:00 AM,1/30/1999 5:00:00 AM,-7.00, 
ME96,NS4360SW,1/30/1999 5:00:00 AM,1/31/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,1/31/1999 5:00:00 AM,2/1/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,2/1/1999 5:00:00 AM,2/2/1999 5:00:00 AM,0.00, 
ME96,NS4360SW,2/2/1999 5:00:00 AM,2/2/1999 2:05:00 PM,0.00, 
ME96,NS4598SW,2/2/1999 2:05:00 PM,2/3/1999 5:00:00 AM,1.55,r
ME96,NS4598SW,2/3/1999 5:00:00 AM,2/4/1999 5:00:00 AM,0.55,r
ME96,NS4598SW,2/4/1999 5:00:00 AM,2/5/1999 5:00:00 AM,0.06,r
ME96,NS4598SW,2/5/1999 5:00:00 AM,2/6/1999 5:00:00 AM,-7.00,r
ME96,NS4598SW,2/6/1999 5:00:00 AM,2/7/1999 5:00:00 AM,0.00, 
ME96,NS4598SW,2/7/1999 5:00:00 AM,2/8/1999 5:00:00 AM,0.00, 
ME96,NS4598SW,2/8/1999 5:00:00 AM,2/8/1999 6:45:00 PM,0.00, 
ME96,NS4777SW,2/8/1999 6:45:00 PM,2/9/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/9/1999 5:00:00 AM,2/10/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/10/1999 5:00:00 AM,2/11/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/11/1999 5:00:00 AM,2/12/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/12/1999 5:00:00 AM,2/13/1999 5:00:00 AM,0.05,u
ME96,NS4777SW,2/13/1999 5:00:00 AM,2/14/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/14/1999 5:00:00 AM,2/15/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/15/1999 5:00:00 AM,2/16/1999 5:00:00 AM,0.00, 
ME96,NS4777SW,2/16/1999 5:00:00 AM,2/16/1999 2:00:00 PM,0.00, 
ME96,NS4997SW,2/16/1999 2:00:00 PM,2/17/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/17/1999 5:00:00 AM,2/18/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/18/1999 5:00:00 AM,2/19/1999 5:00:00 AM,0.82,m
ME96,NS4997SW,2/19/1999 5:00:00 AM,2/20/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/20/1999 5:00:00 AM,2/21/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/21/1999 5:00:00 AM,2/22/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/22/1999 5:00:00 AM,2/23/1999 5:00:00 AM,0.00, 
ME96,NS4997SW,2/23/1999 5:00:00 AM,2/23/1999 2:00:00 PM,0.00, 
ME96,NS5300SW,2/23/1999 2:00:00 PM,2/24/1999 5:00:00 AM,0.00, 
ME96,NS5300SW,2/24/1999 5:00:00 AM,2/25/1999 5:00:00 AM,0.00, 
ME96,NS5300SW,2/25/1999 5:00:00 AM,2/26/1999 5:00:00 AM,0.06,m
ME96,NS5300SW,2/26/1999 5:00:00 AM,2/27/1999 5:00:00 AM,0.11,m
ME96,NS5300SW,2/27/1999 5:00:00 AM,2/28/1999 5:00:00 AM,0.00, 
ME96,NS5300SW,2/28/1999 5:00:00 AM,3/1/1999 5:00:00 AM,1.14,m
ME96,NS5300SW,3/1/1999 5:00:00 AM,3/2/1999 5:00:00 AM,1.17,r
ME96,NS5300SW,3/2/1999 5:00:00 AM,3/2/1999 2:13:00 PM,-7.00, 
ME96,NS5521SW,3/2/1999 2:13:00 PM,3/3/1999 5:00:00 AM,0.00, 
ME96,NS5521SW,3/3/1999 5:00:00 AM,3/4/1999 5:00:00 AM,0.17,m
ME96,NS5521SW,3/4/1999 5:00:00 AM,3/5/1999 5:00:00 AM,0.47,m
ME96,NS5521SW,3/5/1999 5:00:00 AM,3/6/1999 5:00:00 AM,0.00, 
ME96,NS5521SW,3/6/1999 5:00:00 AM,3/7/1999 5:00:00 AM,0.06,s
ME96,NS5521SW,3/7/1999 5:00:00 AM,3/8/1999 5:00:00 AM,0.06,s
ME96,NS5521SW,3/8/1999 5:00:00 AM,3/9/1999 5:00:00 AM,0.00, 
ME96,NS5521SW,3/9/1999 5:00:00 AM,3/9/1999 2:17:00 PM,0.00, 
ME96,NS5720SW,3/9/1999 2:17:00 PM,3/10/1999 5:00:00 AM,0.00, 
ME96,NS5720SW,3/10/1999 5:00:00 AM,3/11/1999 5:00:00 AM,0.00, 
ME96,NS5720SW,3/11/1999 5:00:00 AM,3/12/1999 5:00:00 AM,0.09,u
ME96,NS5720SW,3/12/1999 5:00:00 AM,3/13/1999 5:00:00 AM,0.27,u
ME96,NS5720SW,3/13/1999 5:00:00 AM,3/14/1999 5:00:00 AM,0.00, 
ME96,NS5720SW,3/14/1999 5:00:00 AM,3/15/1999 5:00:00 AM,0.00, 
ME96,NS5720SW,3/15/1999 5:00:00 AM,3/16/1999 5:00:00 AM,0.38,s
ME96,NS5720SW,3/16/1999 5:00:00 AM,3/16/1999 2:25:00 PM,0.00, 
ME96,NS5905SW,3/16/1999 2:25:00 PM,3/17/1999 5:00:00 AM,0.00, 
ME96,NS5905SW,3/17/1999 5:00:00 AM,3/18/1999 5:00:00 AM,0.00, 
ME96,NS5905SW,3/18/1999 5:00:00 AM,3/19/1999 5:00:00 AM,-7.00, 
ME96,NS5905SW,3/19/1999 5:00:00 AM,3/20/1999 5:00:00 AM,0.00, 
ME96,NS5905SW,3/20/1999 5:00:00 AM,3/21/1999 5:00:00 AM,0.00, 
ME96,NS5905SW,3/21/1999 5:00:00 AM,3/22/1999 5:00:00 AM,0.00, 
ME96,NS5905SW,3/22/1999 5:00:00 AM,3/23/1999 5:00:00 AM,1.15,r
ME96,NS5905SW,3/23/1999 5:00:00 AM,3/23/1999 2:20:00 PM,0.00, 
ME96,NS6123SW,3/23/1999 2:20:00 PM,3/24/1999 5:00:00 AM,-9.00, 
ME96,NS6123SW,3/24/1999 5:00:00 AM,3/25/1999 5:00:00 AM,-9.00,r
ME96,NS6123SW,3/25/1999 5:00:00 AM,3/26/1999 5:00:00 AM,-9.00, 
ME96,NS6123SW,3/26/1999 5:00:00 AM,3/27/1999 5:00:00 AM,-9.00, 
ME96,NS6123SW,3/27/1999 5:00:00 AM,3/28/1999 5:00:00 AM,-9.00, 
ME96,NS6123SW,3/28/1999 5:00:00 AM,3/29/1999 5:00:00 AM,-9.00,r
ME96,NS6123SW,3/29/1999 5:00:00 AM,3/30/1999 5:00:00 AM,0.00, 
ME96,NS6123SW,3/30/1999 5:00:00 AM,3/30/1999 2:45:00 PM,0.00, 
ME96,NS6333SW,3/30/1999 2:45:00 PM,3/31/1999 5:00:00 AM,0.00, 
ME96,NS6333SW,3/31/1999 5:00:00 AM,4/1/1999 5:00:00 AM,0.00, 
ME96,NS6333SW,4/1/1999 5:00:00 AM,4/2/1999 5:00:00 AM,0.00, 
ME96,NS6333SW,4/2/1999 5:00:00 AM,4/3/1999 5:00:00 AM,0.00, 
ME96,NS6333SW,4/3/1999 5:00:00 AM,4/4/1999 5:00:00 AM,0.05,r
ME96,NS6333SW,4/4/1999 5:00:00 AM,4/5/1999 5:00:00 AM,-7.00,r
ME96,NS6333SW,4/5/1999 5:00:00 AM,4/6/1999 5:00:00 AM,0.00, 
ME96,NS6333SW,4/6/1999 5:00:00 AM,4/6/1999 1:30:00 PM,0.00, 
ME96,NS6618SW,4/6/1999 1:30:00 PM,4/7/1999 4:00:00 AM,0.00, 
ME96,NS6618SW,4/7/1999 4:00:00 AM,4/8/1999 4:00:00 AM,0.02,r
ME96,NS6618SW,4/8/1999 4:00:00 AM,4/9/1999 4:00:00 AM,0.01,r
ME96,NS6618SW,4/9/1999 4:00:00 AM,4/10/1999 4:00:00 AM,0.00, 
ME96,NS6618SW,4/10/1999 4:00:00 AM,4/11/1999 4:00:00 AM,0.03,r
ME96,NS6618SW,4/11/1999 4:00:00 AM,4/12/1999 4:00:00 AM,0.00, 
ME96,NS6618SW,4/12/1999 4:00:00 AM,4/13/1999 4:00:00 AM,0.00, 
ME96,NS6618SW,4/13/1999 4:00:00 AM,4/13/1999 12:45:00 PM,0.00, 
ME96,NS6814SW,4/13/1999 12:45:00 PM,4/14/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/14/1999 4:00:00 AM,4/15/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/15/1999 4:00:00 AM,4/16/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/16/1999 4:00:00 AM,4/17/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/17/1999 4:00:00 AM,4/18/1999 4:00:00 AM,-9.00,r
ME96,NS6814SW,4/18/1999 4:00:00 AM,4/19/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/19/1999 4:00:00 AM,4/20/1999 4:00:00 AM,-9.00, 
ME96,NS6814SW,4/20/1999 4:00:00 AM,4/20/1999 1:00:00 PM,-9.00, 
ME96,NS6980SW,4/20/1999 1:00:00 PM,4/21/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/21/1999 4:00:00 AM,4/22/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/22/1999 4:00:00 AM,4/23/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/23/1999 4:00:00 AM,4/24/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/24/1999 4:00:00 AM,4/25/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/25/1999 4:00:00 AM,4/26/1999 4:00:00 AM,0.00, 
ME96,NS6980SW,4/26/1999 4:00:00 AM,4/27/1999 4:00:00 AM,0.20,r
ME96,NS6980SW,4/27/1999 4:00:00 AM,4/27/1999 1:30:00 PM,0.00, 
ME96,NS7322SW,4/27/1999 1:30:00 PM,4/28/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,4/28/1999 4:00:00 AM,4/29/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,4/29/1999 4:00:00 AM,4/30/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,4/30/1999 4:00:00 AM,5/1/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,5/1/1999 4:00:00 AM,5/2/1999 4:00:00 AM,-7.00,r
ME96,NS7322SW,5/2/1999 4:00:00 AM,5/3/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,5/3/1999 4:00:00 AM,5/4/1999 4:00:00 AM,0.00, 
ME96,NS7322SW,5/4/1999 4:00:00 AM,5/4/1999 1:40:00 PM,0.00, 
ME96,NS7494SW,5/4/1999 1:40:00 PM,5/5/1999 4:00:00 AM,0.83,r
ME96,NS7494SW,5/5/1999 4:00:00 AM,5/6/1999 4:00:00 AM,0.16,r
ME96,NS7494SW,5/6/1999 4:00:00 AM,5/7/1999 4:00:00 AM,0.02,r
ME96,NS7494SW,5/7/1999 4:00:00 AM,5/8/1999 4:00:00 AM,0.02,r
ME96,NS7494SW,5/8/1999 4:00:00 AM,5/9/1999 4:00:00 AM,0.52,r
ME96,NS7494SW,5/9/1999 4:00:00 AM,5/10/1999 4:00:00 AM,0.28,r
ME96,NS7494SW,5/10/1999 4:00:00 AM,5/11/1999 4:00:00 AM,0.00, 
ME96,NS7494SW,5/11/1999 4:00:00 AM,5/11/1999 2:45:00 PM,0.00, 
ME96,NS7726SW,5/11/1999 2:45:00 PM,5/12/1999 4:00:00 AM,0.00, 
ME96,NS7726SW,5/12/1999 4:00:00 AM,5/13/1999 4:00:00 AM,0.00, 
ME96,NS7726SW,5/13/1999 4:00:00 AM,5/14/1999 4:00:00 AM,0.00, 
ME96,NS7726SW,5/14/1999 4:00:00 AM,5/15/1999 4:00:00 AM,0.00, 
ME96,NS7726SW,5/15/1999 4:00:00 AM,5/16/1999 4:00:00 AM,0.00, 
